GUEST,,,
GuestShowDateTime,Club,MetricToShow,Sum of Number_Guest
45818,VSC,TM,1
45818,VTC,Media,2
45818,VTC,OL,6
45818,VTC,PNS,1
45818,VTC,Sales,3
45818,VTC,TM,1
45818,VVO,Media,8
45818,VVO,OL,3
45818,VVO,PNS,1
45818,VVO,Sales,15
45818,VVO,TM,3
45818,WPC,OL,4
45818,WPC,Sales,5
45819,AMU,Media,3
45819,AMU,OL,5
45819,AMU,PNS,1
45819,AMU,Sales,15
45819,AMU,TM,2
45819,AMY,Media,10
45819,AMY,OL,1
45819,AMY,Sales,13
45819,AMY,TM,42
45819,BDS,OL,3
45819,BDS,Sales,4
45819,BDS,TM,1
45819,CPT,Media,1
45819,CPT,OL,6
45819,CPT,Sales,5
45819,CPT,TM,1
45819,CTC,Media,1
45819,CTC,OL,5
45819,CTC,Sales,4
45819,CTC,TM,3
45819,CVC,Media,2
45819,CVC,OL,7
45819,CVC,Sales,1
45819,CVC,TM,1
45819,DNG,OL,11
45819,DNG,Sales,16
45819,DNG,TM,7
45819,FDC,Media,2
45819,FDC,OL,4
45819,FDC,PNS,1
45819,FDC,Sales,8
45819,GDC,OL,1
45819,GDC,PNS,1
45819,GDC,TM,2
45819,GMC,OL,3
45819,GMC,Sales,8
45819,GMC,TM,3
45819,GVC,Media,1
45819,GVC,OL,8
45819,GVC,Sales,10
45819,GVC,TM,5
45819,HDC,OL,5
45819,HDC,Sales,6
45819,HDC,TM,3
45819,HDY,OL,9
45819,HDY,Sales,3
45819,HVP,Media,3
45819,HVP,PNS,1
45819,HVP,Sales,10
45819,HVP,TM,1
45819,JVJ,Media,2
45819,JVJ,Sales,1
45819,JVJ,TM,1
45819,LMC,Media,1
45819,LMC,OL,3
45819,LMC,PNS,1
45819,LMC,Sales,6
45819,LMC,TM,2
45819,LTC,Media,1
45819,LTC,OL,3
45819,LTC,Sales,12
45819,LTC,TM,3
45819,MAC,OL,9
45819,MAC,Sales,3
45819,MPC,OL,11
45819,MPC,Sales,12
45819,MPC,TM,1
45819,NTC,OL,9
45819,NTC,PNS,1
45819,NTC,Sales,8
45819,PBH,Media,2
45819,PBH,OL,5
45819,PBH,PNS,1
45819,PBH,Sales,6
45819,PCH,Media,2
45819,PCH,OL,8
45819,PCH,PNS,1
45819,PCH,Sales,5
45819,PCH,TM,5
45819,PCO,Media,1
45819,PCO,OL,2
45819,PCO,PNS,1
45819,PCO,Sales,5
45819,PCO,TM,5
45819,PPC,Media,1
45819,PPC,OL,3
45819,PPC,Sales,1
45819,PPC,TM,7
45819,RCC,OL,9
45819,RCC,Sales,8
45819,RCC,TM,1
45819,SCC,OL,5
45819,SCC,Sales,3
45819,SCC,TM,3
45819,SCT,OL,6
45819,SCT,PNS,2
45819,SCT,Sales,9
45819,SCT,TM,3
45819,TCM,Media,2
45819,TCM,OL,12
45819,TCM,PNS,2
45819,TCM,Sales,6
45819,TDC,OL,3
45819,TDC,PNS,1
45819,TDC,Sales,8
45819,TDC,TM,5
45819,TDU,Media,2
45819,TDU,OL,6
45819,TDU,PNS,1
45819,TDU,Sales,6
45819,TDY,OL,1
45819,VMC,Media,2
45819,VMC,OL,3
45819,VMC,Sales,2
45819,VSC,OL,4
45819,VSC,PNS,1
45819,VSC,Sales,12
45819,VTC,Media,2
45819,VTC,OL,6
45819,VTC,Sales,2
45819,VTC,TM,2
45819,VVO,LWT (Live Well Together),1
45819,VVO,OL,3
45819,VVO,Sales,15
45819,VVO,TM,5
45819,WPC,OL,5
45819,WPC,Sales,3
45820,AMU,Media,1
45820,AMU,OL,1
45820,AMU,Sales,9
45820,AMU,TM,6
45820,AMY,Media,3
45820,AMY,OL,3
45820,AMY,Sales,12
45820,AMY,TM,39
45820,BDS,OL,4
45820,BDS,Sales,4
45820,BDS,TM,1
45820,CPT,LWT (Live Well Together),1
45820,CPT,OL,2
45820,CPT,Sales,10
45820,CPT,TM,1
45820,CTC,Media,2
45820,CTC,OL,9
45820,CTC,PNS,1
45820,CTC,Sales,10
45820,CTC,TM,3
45820,CVC,Media,3
45820,CVC,OL,7
45820,CVC,Sales,2
45820,CVC,TM,2
45820,DNG,OL,8
45820,DNG,Sales,5
45820,FDC,Media,1
45820,FDC,OL,1
45820,FDC,PNS,1
45820,FDC,Sales,6
45820,FDC,TM,1
45820,GDC,OL,2
45820,GDC,Sales,6
45820,GDC,TM,4
45820,GMC,OL,3
45820,GMC,PNS,1
45820,GMC,Sales,11
45820,GMC,TM,1
45820,GVC,Media,1
45820,GVC,OL,3
45820,GVC,Sales,3
45820,GVC,TM,6
45820,HDC,LWT (Live Well Together),1
45820,HDC,OL,1
45820,HDC,Sales,3
45820,HDY,LWT (Live Well Together),1
45820,HDY,Media,2
45820,HDY,OL,4
45820,HDY,Sales,4
45820,HDY,TM,1
45820,HVP,LWT (Live Well Together),1
45820,HVP,OL,3
45820,HVP,Sales,10
45820,HVP,TM,4
45820,JVJ,Media,2
45820,LMC,LWT (Live Well Together),1
45820,LMC,OL,2
45820,LMC,Sales,9
45820,LMC,TM,3
45820,LTC,Media,2
45820,LTC,Sales,13
45820,LTC,TM,3
45820,MAC,OL,2
45820,MAC,TM,1
45820,MPC,OL,5
45820,MPC,Sales,5
45820,NTC,Media,3
45820,NTC,OL,8
45820,NTC,Sales,7
45820,PBH,OL,6
45820,PBH,Sales,6
45820,PBH,TM,4
45820,PCH,OL,3
45820,PCH,Sales,3
45820,PCH,TM,2
45820,PCO,Media,3
45820,PCO,PNS,2
45820,PCO,Sales,3
45820,PCO,TM,1
45820,PPC,Media,2
45820,PPC,OL,2
45820,PPC,Sales,3
45820,PPC,TM,2
45820,RCC,OL,6
45820,RCC,PNS,2
45820,RCC,Sales,2
45820,RCC,TM,1
45820,SCC,PNS,2
45820,SCC,Sales,3
45820,SCC,TM,1
45820,SCT,OL,11
45820,SCT,Sales,12
45820,SCT,TM,3
45820,TCM,LWT (Live Well Together),2
45820,TCM,Media,2
45820,TCM,OL,9
45820,TCM,Sales,10
45820,TDC,OL,5
45820,TDC,Sales,11
45820,TDC,TM,9
45820,TDU,Media,3
45820,TDU,OL,6
45820,TDU,PNS,1
45820,TDU,Sales,9
45820,VMC,Sales,5
45820,VMC,TM,2
45820,VSC,Media,1
45820,VSC,OL,5
45820,VSC,Sales,9
45820,VTC,Media,2
45820,VTC,OL,4
45820,VTC,Sales,2
45820,VVO,LWT (Live Well Together),2
45820,VVO,OL,7
45820,VVO,Sales,14
45820,VVO,TM,5
45820,WPC,OL,5
45820,WPC,Sales,4
45820,WPC,TM,1
45821,AMU,OL,2
45821,AMU,Sales,2
45821,AMU,TM,3
45821,AMY,Media,2
45821,AMY,PNS,1
45821,AMY,Sales,3
45821,AMY,TM,13
45821,BDS,OL,2
45821,BDS,Sales,4
45821,CPT,OL,5
45821,CPT,Sales,3
45821,CPT,TM,1
45821,CTC,OL,2
45821,CTC,Sales,10
45821,CTC,TM,2
45821,CVC,OL,8
45821,CVC,PNS,2
45821,CVC,Sales,1
45821,CVC,TM,3
45821,DNG,Media,1
45821,DNG,OL,10
45821,DNG,Sales,14
45821,DNG,TM,1
45821,FDC,Sales,4
45821,FDC,TM,3
45821,GDC,LWT (Live Well Together),1
45821,GDC,OL,1
45821,GDC,TM,1
45821,GMC,OL,2
45821,GMC,Sales,8
45821,GMC,TM,2
45821,GVC,OL,8
45821,GVC,Sales,6
45821,GVC,TM,2
45821,HDC,LWT (Live Well Together),1
45821,HDC,OL,4
45821,HDC,Sales,7
45821,HDC,TM,1
45821,HDY,OL,3
45821,HDY,Sales,6
45821,HVP,Media,2
45821,HVP,OL,6
45821,HVP,Sales,8
45821,HVP,TM,3
45821,JVJ,Media,1
45821,JVJ,OL,2
45821,LMC,Media,2
45821,LMC,OL,2
45821,LMC,Sales,10
45821,LMC,TM,2
45821,LTC,Media,1
45821,LTC,OL,3
45821,LTC,Sales,6
45821,LTC,TM,1
45821,MAC,LWT (Live Well Together),2
45821,MAC,OL,4
45821,MAC,Sales,8
45821,MAC,TM,1
45821,MPC,LWT (Live Well Together),2
45821,MPC,OL,5
45821,MPC,Sales,8
45821,MPC,TM,2
45821,NTC,Media,1
45821,NTC,OL,4
45821,NTC,Sales,5
45821,NTC,TM,2
45821,PBH,OL,3
45821,PBH,Sales,6
45821,PBH,TM,3
45821,PCH,OL,11
45821,PCH,PNS,4
45821,PCH,Sales,1
45821,PCH,TM,1
45821,PCO,OL,1
45821,PCO,PNS,3
45821,PCO,Sales,6
45821,PCO,TM,3
45821,PPC,Media,1
45821,PPC,OL,1
45821,PPC,Sales,1
45821,PPC,TM,2
45821,RCC,LWT (Live Well Together),1
45821,RCC,OL,2
45821,RCC,PNS,1
45821,RCC,Sales,3
45821,RCC,TM,3
45821,SCC,LWT (Live Well Together),2
45821,SCC,OL,5
45821,SCC,Sales,8
45821,SCT,OL,5
45821,SCT,PNS,1
45821,SCT,Sales,5
45821,SCT,TM,1
45821,TCM,Media,1
45821,TCM,OL,6
45821,TCM,Sales,3
45821,TCM,TM,1
45821,TDC,OL,6
45821,TDC,Sales,6
45821,TDC,TM,7
45821,TDU,Media,1
45821,TDU,OL,3
45821,TDU,Sales,9
45821,TDU,TM,2
45821,VMC,OL,3
45821,VMC,Sales,2
45821,VMC,TM,1
45821,VSC,OL,3
45821,VSC,Sales,6
45821,VTC,Media,1
45821,VTC,OL,2
45821,VTC,PNS,1
45821,VTC,Sales,3
45821,VVO,OL,9
45821,VVO,PNS,1
45821,VVO,Sales,10
45821,VVO,TM,1
45821,WPC,OL,2
45821,WPC,PNS,2
45821,WPC,Sales,6
45822,AMU,Media,2
45822,AMU,OL,2
45822,AMU,Sales,7
45822,AMU,TM,4
45822,AMY,Media,4
45822,AMY,OL,1
45822,AMY,Sales,10
45822,BDS,OL,5
45822,BDS,Sales,2
45822,BDS,TM,1
45822,CPT,OL,4
45822,CTC,Media,1
45822,CTC,OL,4
45822,CTC,Sales,10
45822,CVC,Media,3
45822,CVC,OL,12
45822,CVC,Sales,3
45822,DNG,OL,9
45822,DNG,Sales,15
45822,DNG,TM,3
45822,EST,Media,1
45822,FDC,Media,1
45822,FDC,OL,7
45822,FDC,PNS,1
45822,FDC,Sales,5
45822,FDC,TM,1
45822,GDC,OL,2
45822,GDC,Sales,4
45822,GDC,TM,2
45822,GMC,Media,1
45822,GMC,OL,1
45822,GMC,Sales,4
45822,GMC,TM,1
45822,GVC,OL,5
45822,GVC,PNS,2
45822,GVC,Sales,7
45822,GVC,TM,5
45822,HDC,LWT (Live Well Together),2
45822,HDC,OL,3
45822,HDC,Sales,2
45822,HDY,OL,4
45822,HDY,TM,1
45822,HVP,LWT (Live Well Together),1
45822,HVP,Media,1
45822,HVP,OL,4
45822,HVP,PNS,1
45822,HVP,Sales,3
45822,JVJ,Media,2
45822,JVJ,Sales,1
45822,LMC,OL,1
45822,LMC,Sales,6
45822,LMC,TM,2
45822,LTC,OL,3
45822,LTC,Sales,4
45822,LTC,TM,2
45822,MAC,LWT (Live Well Together),3
45822,MAC,OL,6
45822,MAC,Sales,6
45822,MAC,TM,4
45822,MPC,OL,17
45822,MPC,Sales,6
45822,MPC,TM,1
45822,NTC,OL,5
45822,NTC,Sales,9
45822,PBH,OL,4
45822,PBH,Sales,3
45822,PBH,TM,1
45822,PCH,LWT (Live Well Together),1
45822,PCH,OL,9
45822,PCH,Sales,4
45822,PCH,TM,3
45822,PCO,OL,1
45822,PCO,PNS,2
45822,PCO,Sales,4
45822,PCO,TM,4
45822,PPC,Media,3
45822,PPC,Sales,6
45822,PPC,TM,2
45822,RCC,OL,8
45822,RCC,PNS,1
45822,RCC,Sales,6
45822,SCC,Media,2
45822,SCC,OL,1
45822,SCC,Sales,6
45822,SCC,TM,4
45822,SCT,OL,4
45822,SCT,PNS,2
45822,SCT,Sales,9
45822,SCT,TM,2
45822,TCM,Media,2
45822,TCM,OL,2
45822,TCM,Sales,7
45822,TCM,TM,2
45822,TDC,OL,1
45822,TDC,Sales,9
45822,TDC,TM,5
45822,TDU,Media,2
45822,TDU,OL,3
45822,TDU,PNS,2
45822,TDU,Sales,8
45822,VMC,OL,1
45822,VMC,Sales,6
45822,VMC,TM,8
45822,VSC,LWT (Live Well Together),1
45822,VSC,Media,1
45822,VSC,OL,5
45822,VSC,PNS,1
45822,VSC,Sales,6
45822,VTC,Media,2
45822,VTC,OL,2
45822,VTC,Sales,2
45822,VTC,TM,2
45822,VVO,LWT (Live Well Together),1
45822,VVO,Media,1
45822,VVO,OL,5
45822,VVO,PNS,2
45822,VVO,Sales,10
45822,VVO,TM,1
45822,WPC,LWT (Live Well Together),1
45822,WPC,PNS,1
45822,WPC,Sales,5
45823,AMU,Media,3
45823,AMU,OL,2
45823,AMU,PNS,1
45823,AMU,Sales,2
45823,AMU,TM,1
45823,AMY,Media,2
45823,AMY,OL,1
45823,AMY,Sales,13
45823,BDS,Media,1
45823,BDS,OL,2
45823,BDS,Sales,6
45823,CPT,Sales,7
45823,CTC,Media,2
45823,CTC,OL,8
45823,CTC,PNS,2
45823,CTC,Sales,8
45823,CTC,TM,1
45823,CVC,LWT (Live Well Together),1
45823,CVC,Media,4
45823,CVC,OL,4
45823,CVC,PNS,1
45823,CVC,Sales,3
45823,DNG,OL,8
45823,DNG,Sales,9
45823,DNG,TM,1
45823,FDC,OL,1
45823,FDC,PNS,2
45823,FDC,Sales,8
45823,GDC,OL,4
45823,GDC,TM,1
45823,GMC,Media,1
45823,GMC,OL,5
45823,GMC,Sales,4
45823,GMC,TM,2
45823,GVC,Media,3
45823,GVC,OL,2
45823,GVC,PNS,1
45823,GVC,Sales,2
45823,GVC,TM,1
45823,HDC,TM,1
45823,HDY,OL,2
45823,HDY,Sales,1
45823,HVP,LWT (Live Well Together),1
45823,HVP,Media,1
45823,HVP,PNS,1
45823,HVP,Sales,7
45823,HVP,TM,5
45823,JVJ,OL,1
45823,LMC,OL,5
45823,LMC,Sales,13
45823,LTC,Media,1
45823,LTC,OL,6
45823,LTC,Sales,6
45823,MAC,Sales,6
45823,MPC,Media,1
45823,MPC,Sales,3
45823,NTC,OL,2
45823,NTC,Sales,5
45823,NTC,TM,1
45823,PBH,Media,1
45823,PBH,OL,3
45823,PBH,Sales,7
45823,PCH,Media,1
45823,PCH,OL,8
45823,PCH,Sales,3
45823,PCO,OL,4
45823,PCO,Sales,8
45823,PCO,TM,1
45823,PPC,Media,1
45823,PPC,PNS,1
45823,PPC,Sales,4
45823,RCC,OL,12
45823,RCC,Sales,8
45823,RCC,TM,4
45823,SCC,OL,1
45823,SCC,PNS,1
45823,SCC,Sales,3
45823,SCC,TM,2
45823,SCT,OL,6
45823,SCT,PNS,2
45823,SCT,Sales,2
45823,TCM,LWT (Live Well Together),1
45823,TCM,Media,2
45823,TCM,OL,3
45823,TCM,PNS,1
45823,TCM,Sales,5
45823,TDC,OL,1
45823,TDC,Sales,5
45823,TDU,Media,3
45823,TDU,OL,5
45823,TDU,PNS,1
45823,TDU,Sales,3
45823,VMC,Sales,1
45823,VSC,OL,1
45823,VSC,Sales,10
45823,VTC,Media,1
45823,VTC,OL,1
45823,VTC,Sales,1
45823,VTC,TM,3
45823,VVO,Media,1
45823,VVO,OL,2
45823,VVO,PNS,1
45823,VVO,Sales,8
45823,VVO,TM,1
45823,WPC,OL,1
45823,WPC,Sales,6
45824,AMU,OL,2
45824,AMU,Sales,10
45824,AMU,TM,7
45824,AMY,Media,1
45824,AMY,OL,5
45824,AMY,Sales,4
45824,BDS,Sales,4
45824,CPT,OL,2
45824,CPT,Sales,4
45824,CTC,LWT (Live Well Together),1
45824,CTC,OL,6
45824,CTC,Sales,3
45824,CTC,TM,3
45824,CVC,Media,2
45824,CVC,OL,5
45824,CVC,Sales,1
45824,CVC,TM,1
45824,DNG,OL,9
45824,DNG,Sales,15
45824,DNG,TM,4
45824,FDC,Media,5
45824,FDC,Sales,10
45824,FDC,TM,1
45824,GDC,Media,1
45824,GDC,OL,1
45824,GDC,Sales,2
45824,GDC,TM,2
45824,GMC,OL,5
45824,GMC,PNS,2
45824,GMC,Sales,8
45824,GMC,TM,1
45824,GVC,Media,2
45824,GVC,OL,3
45824,GVC,Sales,10
45824,GVC,TM,3
45824,HDC,Sales,3
45824,HDC,TM,1
45824,HDY,Media,1
45824,HDY,OL,5
45824,HDY,Sales,1
45824,HDY,TM,3
45824,HVP,OL,4
45824,HVP,PNS,1
45824,HVP,Sales,3
45824,HVP,TM,2
45824,JVJ,Media,3
45824,LMC,OL,4
45824,LMC,Sales,12
45824,LMC,TM,2
45824,LTC,Media,1
45824,LTC,OL,3
45824,LTC,Sales,11
45824,LTC,TM,3
45824,MAC,OL,11
45824,MAC,Sales,6
45824,MPC,LWT (Live Well Together),1
45824,MPC,OL,6
45824,MPC,PNS,3
45824,MPC,Sales,2
45824,NTC,Media,2
45824,NTC,OL,4
45824,NTC,Sales,6
45824,NTC,TM,6
45824,PBH,OL,3
45824,PBH,Sales,2
45824,PCH,LWT (Live Well Together),1
45824,PCH,OL,6
45824,PCH,Sales,2
45824,PCH,TM,2
45824,PCO,Media,4
45824,PCO,OL,1
45824,PCO,Sales,4
45824,PCO,TM,2
45824,PPC,Media,2
45824,PPC,OL,1
45824,PPC,PNS,1
45824,PPC,Sales,3
45824,RCC,OL,5
45824,RCC,Sales,1
45824,RCC,TM,2
45824,SCC,LWT (Live Well Together),2
45824,SCC,Media,1
45824,SCC,PNS,1
45824,SCC,Sales,7
45824,SCC,TM,1
45824,SCT,OL,7
45824,SCT,PNS,1
45824,SCT,Sales,6
45824,TCM,OL,6
45824,TCM,Sales,9
45824,TDC,OL,7
45824,TDC,PNS,1
45824,TDC,Sales,7
45824,TDC,TM,6
45824,TDU,Media,2
45824,TDU,OL,4
45824,TDU,Sales,6
45824,TDU,TM,1
45824,TDY,Sales,1
45824,VMC,OL,1
45824,VMC,Sales,4
45824,VMC,TM,2
45824,VSC,LWT (Live Well Together),1
45824,VSC,OL,5
45824,VSC,Sales,12
45824,VSC,TM,1
45824,VTC,Media,1
45824,VTC,OL,6
45824,VTC,Sales,5
45824,VVO,LWT (Live Well Together),2
45824,VVO,OL,1
45824,VVO,PNS,2
45824,VVO,Sales,16
45824,VVO,TM,4
45824,WPC,OL,4
45824,WPC,Sales,4
45825,AMU,Sales,4
45825,AMY,OL,1
45825,AMY,Sales,1
45825,AMY,TM,3
45825,BDS,OL,6
45825,BDS,Sales,4
45825,BDS,TM,1
45825,CPT,Media,1
45825,CPT,OL,7
45825,CPT,PNS,2
45825,CPT,Sales,4
45825,CTC,OL,7
45825,CTC,PNS,1
45825,CTC,Sales,10
45825,CTC,TM,2
45825,CVC,Media,6
45825,CVC,OL,2
45825,CVC,Sales,5
45825,CVC,TM,1
45825,DNG,OL,8
45825,DNG,PNS,1
45825,DNG,Sales,11
45825,DNG,TM,2
45825,FDC,OL,3
45825,FDC,Sales,9
45825,FDC,TM,2
45825,GDC,OL,1
45825,GMC,LWT (Live Well Together),1
45825,GMC,OL,1
45825,GMC,Sales,2
45825,GVC,OL,5
45825,GVC,Sales,6
45825,HDC,LWT (Live Well Together),1
45825,HDC,OL,8
45825,HDC,PNS,2
45825,HDC,Sales,1
45825,HDC,TM,1
45825,HDY,LWT (Live Well Together),1
45825,HDY,Media,1
45825,HDY,OL,7
45825,HDY,Sales,2
45825,HVP,LWT (Live Well Together),1
45825,HVP,Media,1
45825,HVP,OL,6
45825,HVP,Sales,6
45825,LMC,OL,2
45825,LMC,Sales,13
45825,LMC,TM,6
45825,LTC,Media,2
45825,LTC,Sales,14
45825,LTC,TM,3
45825,MAC,OL,12
45825,MAC,Sales,5
45825,MPC,OL,5
45825,MPC,Sales,11
45825,NTC,OL,5
45825,NTC,Sales,6
45825,NTC,TM,3
45825,PBH,Media,3
45825,PBH,OL,2
45825,PBH,Sales,8
45825,PCH,LWT (Live Well Together),1
45825,PCH,Media,1
45825,PCH,OL,13
45825,PCH,PNS,2
45825,PCH,Sales,4
45825,PCH,TM,2
45825,PCO,Media,2
45825,PCO,OL,7
45825,PCO,Sales,4
45825,PCO,TM,4
45825,PPC,Sales,6
45825,PPC,TM,1
45825,RCC,OL,2
45825,RCC,Sales,3
45825,SCC,LWT (Live Well Together),1
45825,SCC,OL,6
45825,SCC,Sales,3
45825,SCC,TM,2
45825,SCT,Media,1
45825,SCT,OL,14
45825,SCT,Sales,9
45825,SCT,TM,1
45825,TCM,OL,4
45825,TCM,PNS,2
45825,TCM,Sales,5
45825,TCM,TM,3
45825,TDC,Sales,3
45825,TDC,TM,12
45825,TDU,Media,5
45825,TDU,OL,2
45825,TDU,PNS,2
45825,TDU,Sales,8
45825,TDU,TM,2
45825,VMC,Sales,1
45825,VMC,TM,1
45825,VSC,Media,1
45825,VSC,OL,3
45825,VSC,Sales,2
45825,VTC,Media,1
45825,VTC,OL,7
45825,VTC,Sales,4
45825,VVO,OL,3
45825,VVO,PNS,1
45825,VVO,Sales,14
45825,VVO,TM,1
45825,WPC,OL,6
45825,WPC,PNS,2
45825,WPC,Sales,4
45826,AMU,Media,2
45826,AMU,OL,7
45826,AMU,Sales,24
45826,AMU,TM,5
45826,AMY,Media,2
45826,AMY,OL,7
45826,AMY,Sales,6
45826,AMY,TM,8
45826,BDS,Media,4
45826,BDS,OL,5
45826,BDS,Sales,1
45826,BDS,TM,2
45826,CPT,OL,9
45826,CPT,PNS,1
45826,CPT,Sales,17
45826,CTC,LWT (Live Well Together),1
45826,CTC,Media,1
45826,CTC,OL,9
45826,CTC,PNS,1
45826,CTC,Sales,4
45826,CTC,TM,3
45826,CVC,Media,1
45826,CVC,OL,16
45826,CVC,Sales,4
45826,DNG,Media,2
45826,DNG,OL,17
45826,DNG,Sales,10
45826,DNG,TM,7
45826,FDC,OL,1
45826,FDC,PNS,1
45826,FDC,Sales,11
45826,GDC,OL,3
45826,GDC,Sales,7
45826,GMC,LWT (Live Well Together),2
45826,GMC,OL,2
45826,GMC,Sales,2
45826,GMC,TM,2
45826,GVC,Media,2
45826,GVC,OL,5
45826,GVC,Sales,7
45826,GVC,TM,4
45826,HDC,OL,4
45826,HDC,Sales,11
45826,HDY,Media,1
45826,HDY,OL,6
45826,HDY,Sales,2
45826,HDY,TM,1
45826,HVP,Sales,6
45826,HVP,TM,4
45826,JVJ,Media,2
45826,LMC,OL,1
45826,LMC,Sales,12
45826,LTC,LWT (Live Well Together),2
45826,LTC,OL,4
45826,LTC,PNS,2
45826,LTC,Sales,16
45826,LTC,TM,2
45826,MAC,OL,18
45826,MAC,Sales,2
45826,MAC,TM,1
45826,MPC,OL,4
45826,MPC,Sales,7
45826,MPC,TM,2
45826,NTC,Media,1
45826,NTC,Sales,4
45826,NTC,TM,2
45826,PBH,Media,1
45826,PBH,OL,6
45826,PBH,Sales,3
45826,PBH,TM,5
45826,PCH,OL,12
45826,PCH,Sales,1
45826,PCO,LWT (Live Well Together),1
45826,PCO,OL,7
45826,PCO,PNS,1
45826,PCO,Sales,12
45826,PCO,TM,4
45826,PPC,Media,3
45826,PPC,PNS,4
45826,PPC,Sales,4
45826,RCC,LWT (Live Well Together),2
45826,RCC,OL,9
45826,RCC,Sales,3
45826,RCC,TM,6
45826,SCC,OL,6
45826,SCC,Sales,8
45826,SCC,TM,1
45826,SCT,OL,11
45826,SCT,Sales,2
45826,SCT,TM,1
45826,TCM,OL,7
45826,TCM,PNS,2
45826,TCM,Sales,9
45826,TCM,TM,4
45826,TDC,Media,1
45826,TDC,OL,6
45826,TDC,Sales,13
45826,TDC,TM,5
45826,TDU,Media,3
45826,TDU,OL,6
45826,TDU,Sales,10
45826,TDU,TM,1
45826,VMC,OL,1
45826,VMC,Sales,1
45826,VSC,Media,1
45826,VSC,OL,5
45826,VSC,PNS,1
45826,VSC,Sales,5
45826,VTC,OL,9
45826,VTC,PNS,1
45826,VTC,Sales,2
45826,VVO,Media,2
45826,VVO,OL,3
45826,VVO,Sales,11
45826,WPC,OL,2
45826,WPC,Sales,8
45826,WPC,TM,3
45827,AMU,Media,1
45827,AMU,OL,2
45827,AMU,Sales,10
45827,AMU,TM,3
45827,AMY,OL,1
45827,AMY,Sales,11
45827,AMY,TM,3
45827,BDS,Media,2
45827,BDS,OL,1
45827,BDS,Sales,1
45827,BDS,TM,2
45827,CPT,OL,3
45827,CPT,Sales,3
45827,CPT,TM,1
45827,CTC,OL,13
45827,CTC,Sales,3
45827,CTC,TM,1
45827,CVC,OL,8
45827,CVC,Sales,3
45827,CVC,TM,3
45827,DNG,OL,3
45827,DNG,TM,2
45827,FDC,OL,1
45827,FDC,PNS,1
45827,FDC,Sales,5
45827,FDC,TM,3
45827,GDC,OL,2
45827,GDC,TM,2
45827,GMC,OL,4
45827,GMC,Sales,9
45827,GMC,TM,2
45827,GVC,LWT (Live Well Together),1
45827,GVC,OL,10
45827,GVC,Sales,2
45827,GVC,TM,4
45827,HDC,LWT (Live Well Together),3
45827,HDC,OL,9
45827,HDC,Sales,6
45827,HDC,TM,2
45827,HDY,Media,1
45827,HDY,OL,3
45827,HDY,Sales,3
45827,HDY,TM,2
45827,HVP,Media,1
45827,HVP,OL,5
45827,HVP,Sales,14
45827,HVP,TM,5
45827,LMC,Media,1
45827,LMC,OL,2
45827,LMC,PNS,1
45827,LMC,Sales,7
45827,LMC,TM,5
45827,LTC,Media,1
45827,LTC,OL,2
45827,LTC,Sales,12
45827,LTC,TM,1
45827,MAC,LWT (Live Well Together),1
45827,MAC,OL,13
45827,MAC,Sales,3
45827,MAC,TM,1
45827,MPC,OL,7
45827,MPC,Sales,11
45827,MPC,TM,2
45827,NTC,OL,7
45827,NTC,Sales,7
45827,NTC,TM,5
45827,PBH,OL,3
45827,PBH,Sales,5
45827,PBH,TM,4
45827,PCH,Media,2
45827,PCH,OL,16
45827,PCH,PNS,1
45827,PCH,Sales,5
45827,PCH,TM,3
45827,PCO,LWT (Live Well Together),1
45827,PCO,Media,1
45827,PCO,Sales,2
45827,PCO,TM,1
45827,PPC,Media,3
45827,PPC,OL,3
45827,PPC,Sales,6
45827,PPC,TM,2
45827,RCC,LWT (Live Well Together),1
45827,RCC,OL,5
45827,RCC,Sales,7
45827,RCC,TM,4
45827,SCC,LWT (Live Well Together),2
45827,SCC,Media,2
45827,SCC,OL,1
45827,SCC,Sales,9
45827,SCC,TM,4
45827,SCT,OL,5
45827,SCT,PNS,1
45827,SCT,Sales,2
45827,SCT,TM,1
45827,TCM,OL,1
45827,TCM,Sales,5
45827,TCM,TM,1
45827,TDC,Media,1
45827,TDC,PNS,1
45827,TDC,Sales,4
45827,TDC,TM,2
45827,TDU,Media,3
45827,TDU,OL,4
45827,TDU,Sales,10
45827,TDU,TM,1
45827,VMC,OL,1
45827,VMC,PNS,1
45827,VMC,TM,1
45827,VSC,OL,7
45827,VSC,PNS,1
45827,VSC,Sales,2
45827,VTC,OL,7
45827,VTC,Sales,2
45827,VTC,TM,3
45827,VVO,LWT (Live Well Together),2
45827,VVO,Sales,3
45827,VVO,TM,5
45827,WPC,LWT (Live Well Together),1
45827,WPC,OL,4
45827,WPC,Sales,2
45828,AMU,Media,2
45828,AMU,Sales,6
45828,AMU,TM,6
45828,AMY,OL,3
45828,AMY,Sales,6
45828,AMY,TM,1
45828,BDS,Media,1
45828,BDS,OL,9
45828,BDS,Sales,1
45828,CPT,OL,6
45828,CPT,Sales,7
45828,CTC,OL,1
45828,CTC,Sales,7
45828,CTC,TM,1
45828,CVC,Media,1
45828,CVC,OL,5
45828,CVC,Sales,1
45828,CVC,TM,1
45828,DNG,OL,15
45828,DNG,Sales,22
45828,DNG,TM,11
45828,FDC,Media,1
45828,FDC,OL,3
45828,FDC,Sales,4
45828,FDC,TM,4
45828,GDC,Sales,1
45828,GMC,OL,3
